Unnamed: 0.1,Unnamed: 0,plural,male,female,title,male_eng,female_eng,male_cnt,female_cnt,total
2120,4224,Лисовские,Лисовский,Лисовская,2,lisovsky,lisovskaya,3565,5627,9192
2121,4226,Литвиненко,Литвиненко,Литвиненко,2,litvinenko,litvinenko,37533,37533,37533
2122,4227,Литвиновы,Литвинов,Литвинова,2,litvinov,litvinova,43459,56135,99594
2123,4229,Литке,Литке,Литке,2,litke,litke,607,607,607
2124,4230,Лихаревы,Лихарев,Лихарева,2,likharev,likhareva,504,608,1112
2125,4234,Лихачевы,Лихачев,Лихачева,2,likhachev,likhacheva,6125,8305,14430
2126,4236,Лихомирцевы,Лихомирцев,Лихомирцева,3,likhomirtsev,likhomirtseva,0,0,0
2127,4237,Лихонины,Лихонин,Лихонина,2,likhonin,likhonina,188,275,463
2128,4239,Лобанов,Лобанов,Лобанова,2,lobanov,lobanova,39457,41857,81314
2129,4240,Лобанов-Ростовский,Лобанов-Ростовский,Лобанова-Ростовская,5,lobanov-rostovsky,lobanova-rostovskaya,4,0,4
2130,4241,Лобановский,Лобановский,Лобановская,2,lobanovsky,lobanovskaya,464,543,1007
2131,4242,Ловейко,Ловейко,Ловейко,2,loveyko,loveyko,103,103,103
2132,4243,Ловенецкий,Ловенецкий,Ловенецкая,6,lovenetsky,lovenetskaya,8,47,55
2133,4244,Ловлев,Ловлев,Ловлева,2,lovlev,lovleva,9,11,20
2134,4245,Ловцовы,Ловцов,Ловцова,3,lovtsov,lovtsova,888,1246,2134
2135,4246,Лавцовы,Лавцов,Лавцова,3,lavtsov,lavtsova,32,11,43
2136,4247,Логиновы,Логинов,Логинова,3,loginov,loginova,52601,55926,108527
2137,4249,Логиновский,Логиновский,Логиновская,3,loginovsky,loginovskaya,578,774,1352
2138,4250,Лодер,Лодер,Лодер,3,loder,loder,4,4,4
2139,4251,Ложечниковы,Ложечников,Ложечникова,3,lozhechnikov,lozhechnikova,205,117,322
2140,4253,Ложкин,Ложкин,Ложкина,3,lozhkin,lozhkina,10814,10850,21664
2141,4254,Ложников,Ложников,Ложникова,3,lozhnikov,lozhnikova,1086,971,2057
2142,4255,Лажников,Лажников,Лажникова,3,lazhnikov,lazhnikova,0,1,1
2143,4256,Ломаны,Ломан,Ломан,3,loman,loman,181,181,181
2144,4258,Ломоносовы,Ломоносов,Ломоносова,3,lomonosov,lomonosova,2132,2831,4963
2145,4260,Лоначевские-Петруняки,Лоначевский-Петруняки,Лоначевская-Петруняки,3,lonachevskiy-petrunyaki,lonachevskaya-petrunyaki,0,0,0
2146,4261,Лоначевский-Петруняк,Лоначевский-Петруняк,Лоначевская-Петруняк,3,lonachevskiy-petrunyak,lonachevskaya-petrunyak,0,0,0
2147,4262,Лонгинов,Лонгинов,Лонгинова,3,longinov,longinova,232,221,453
2148,4263,Лопатины,Лопатин,Лопатина,2,lopatin,lopatina,18671,18258,36929
2149,4266,Лопатинский,Лопатинский,Лопатинская,3,lopatinsky,lopatinskaya,209,210,419
2150,4267,Лопухины,Лопухин,Лопухина,2,lopukhin,lopukhina,844,902,1746
2151,4272,Лопыревский,Лопыревский,Лопыревская,3,lopyrevsky,lopyrevskaya,0,1,1
2152,4273,Лоперевский,Лоперевский,Лоперевская,3,loperevsky,loperevskaya,0,0,0
2153,4274,Лорис-Меликов,Лорис-Меликов,Лорис-Меликова,6,loris-melikov,loris-melikova,9,6,15
2154,4275,Лортхапанидзев,Лортхапанидзев,Лортхапанидзева,4,lortkhapanidzev,lortkhapanidzeva,0,0,0
2155,4276,Лосевы,Лосев,Лосева,1,losev,loseva,14962,19987,34949
2156,4279,Лофицкий,Лофицкий,Лофицкая,3,lofitsky,lofitskaya,10,106,116
2157,4280,Лошаковские,Лошаковский,Лошаковская,2,loshakovsky,loshakovskaya,3,6,9
2158,4281,Лугинин,Лугинин,Лугинина,3,luginin,luginina,1095,1390,2485
2159,4282,Лужины,Лужин,Лужина,6,luzhin,luzhina,807,942,1749
2160,4283,Лузгин,Лузгин,Лузгина,3,luzgin,luzgina,1653,1902,3555
2161,4284,Стариков,Стариков,Старикова,3,starikov,starikova,18942,22612,41554
2162,4285,Лукаш,Лукаш,Лукаш,3,lukash,lukash,3015,3015,3015
2163,4286,Лукенберг,Лукенберг,Лукенберг,2,lukenberg,lukenberg,2,2,2
2164,4287,Лукины,Лукин,Лукина,1,lukin,lukina,27582,32686,60268
2165,4293,Лукирский,Лукирский,Лукирская,6,lukirsky,lukirskaya,7,11,18
2166,4294,Лукошкин,Лукошкин,Лукошкина,3,lukoshkin,lukoshkina,446,524,970
2167,4295,Лукчи,Лукчи,Лукчи,1,lukchi,lukchi,0,0,0
2168,4296,Лукутины,Лукутин,Лукутина,2,lukutin,lukutina,289,301,590
2169,4298,Лукьяновы,Лукьянов,Лукьянова,2,lukyanov,lukyanova,34499,40983,75482
2170,4300,Лунины,Лунин,Лунина,2,lunin,lunina,6861,7369,14230
2171,4302,Лупандин,Лупандин,Лупандина,3,lupandin,lupandina,781,616,1397
2172,4303,Лутковский,Лутковский,Лутковская,6,lutkovsky,lutkovskaya,127,141,268
2173,4304,Лутцау,Лутцау,Лутцау,3,luttsau,luttsau,2,2,2
2174,4305,Лухмановы,Лухманов,Лухманова,2,lukhmanov,lukhmanova,364,389,753
2175,4307,Луховиков,Луховиков,Луховикова,3,lukhovikov,lukhovikova,0,0,0
2176,4308,Луховников,Луховников,Луховникова,3,lukhovnikov,lukhovnikova,0,0,0
2177,4309,Лухчи,Лухчи,Лухчи,1,lukhchi,lukhchi,0,0,0
2178,4310,Лучинский,Лучинский,Лучинская,3,luchinsky,luchinskaya,347,771,1118
2179,4311,Лучков,Лучков,Лучкова,3,luchkov,luchkova,774,813,1587
2180,4312,Лушковы,Лушков,Лушкова,2,lushkov,lushkova,490,716,1206
2181,4313,Лушковские,Лушковский,Лушковская,3,lushkovsky,lushkovskaya,9,10,19
2182,4315,Лферьевы,Лферьев,Лферьева,2,lferev,lfereva,0,0,0
2183,4316,Лызлов,Лызлов,Лызлова,3,lyzlov,lyzlova,488,622,1110
2184,4317,Лылов,Лылов,Лылова,2,lylov,lylova,590,691,1281
2185,4318,Лынские,Лынский,Лынская,2,lynsky,lynskaya,5,10,15
2186,4320,Лысаки,Лысаки,Лысаки,3,lysaki,lysaki,0,0,0
2187,4321,Лысак,Лысак,Лысак,3,lysak,lysak,3709,3709,3709
2188,4322,Лыткины,Лыткин,Лыткина,2,lytkin,lytkina,5313,5500,10813
2189,4324,Львовы,Львов,Львова,1,lvov,lvova,11994,14316,26310
2190,4335,Львович-Кострица,Львович-Кострица,Львович-Кострица,6,lvovich-kostritsa,lvovich-kostritsa,0,0,0
2191,4336,Львовский,Львовский,Львовская,3,lvovsky,lvovskaya,251,257,508
2192,4337,Любенков,Любенков,Любенкова,2,ljubenkov,ljubenkova,0,0,0
2193,4338,Люби,Люби,Люби,3,ljubi,ljubi,0,0,0
2194,4339,Любимовы,Любимов,Любимова,3,ljubimov,ljubimova,4,8,12
2195,4345,Любовские,Любовский,Любовская,2,ljubovsky,ljubovskaya,0,0,0
2196,4346,Людвиги,Людвиги,Людвиги,1,ljudvigi,ljudvigi,0,0,0
2197,4348,Людвиг,Людвиг,Людвиг,1,ljudvig,ljudvig,0,0,0
2198,4350,Людвич,Людвич,Людвич,1,ljudvich,ljudvich,0,0,0
2199,4352,Людоговские,Людоговский,Людоговская,3,ljudogovsky,ljudogovskaya,0,0,0
2200,4353,Люминарский,Люминарский,Люминарская,3,ljuminarsky,ljuminarskaya,0,0,0
2201,4354,Люменарский,Люменарский,Люменарская,3,ljumenarsky,ljumenarskaya,0,0,0
2202,4355,Лянц,Лянц,Лянц,3,lyants,lyants,8,8,8
2203,4356,Ляпидевский,Ляпидевский,Ляпидевская,3,lyapidevsky,lyapidevskaya,14,52,66
2204,4357,Ляпины,Ляпин,Ляпина,3,lyapin,lyapina,10062,8178,18240
2205,4358,Ляпуновы,Ляпунов,Ляпунова,3,lyapunov,lyapunova,2161,2528,4689
2206,4361,Лясковский,Лясковский,Лясковская,3,lyaskovsky,lyaskovskaya,275,414,689
2207,4362,Лясовский,Лясовский,Лясовская,3,lyasovsky,lyasovskaya,6,109,115
2208,4363,Ляссотовичи,Ляссотович,Ляссотович,6,lyassotovich,lyassotovich,8,8,8
2209,4364,Ляхович,Ляхович,Ляхович,2,lyakhovich,lyakhovich,870,870,870
2210,4365,Мавровский,Мавровский,Мавровская,3,mavrovsky,mavrovskaya,11,9,20
2211,4366,Магаринский,Магаринский,Магаринская,2,magarinsky,magarinskaya,0,4,4
2212,4367,Магеровский,Магеровский,Магеровская,2,magerovsky,magerovskaya,42,32,74
2213,4368,Маджугинский,Маджугинский,Маджугинская,3,madzhuginsky,madzhuginskaya,0,0,0
2214,4369,Маевский,Маевский,Маевская,2,maevsky,maevskaya,1628,2312,3940
2215,4370,Мажаровы,Мажаров,Мажарова,2,mazharov,mazharova,535,922,1457
2216,4371,Мазаракии,Мазаракии,Мазаракии,1,mazarakii,mazarakii,0,0,0
2217,4373,Мазаракий,Мазаракий,Мазаракая,1,mazaraky,mazarakaya,0,0,0
2218,4375,Мазараки,Мазараки,Мазараки,1,mazaraki,mazaraki,11,11,11
2219,4377,Май,Май,Май,2,maj,maj,0,0,0
2220,4378,Май-Маевский,Май-Маевский,Май-Маевская,1,may-maevsky,may-maevskaya,4,3,7
2221,4379,Майковы,Майков,Майкова,3,maykov,maykova,3430,3171,6601
2222,4382,Майлевские,Майлевский,Майлевская,2,maylevsky,maylevskaya,0,0,0
2223,4385,Маилевские,Маилевский,Маилевская,2,mailevsky,mailevskaya,0,1,1
2224,4388,Макаровы,Макаров,Макарова,1,makarov,makarova,177125,205048,382173
2225,4408,Макаров-Зубачев,Макаров-Зубачев,Макарова-Зубачева,2,makarov-zubachev,makarova-zubacheva,0,0,0
2226,4409,Макарьев,Макарьев,Макарьева,2,makarev,makareva,580,568,1148
2227,4410,Макацаровы,Макацаров,Макацарова,3,makatsarov,makatsarova,0,0,0
2228,4412,Македонский,Македонский,Македонская,2,makedonsky,makedonskaya,1270,727,1997
2229,4413,Макеевы,Макеев,Макеева,2,makeev,makeeva,24276,34665,58941
2230,4415,Макеровские,Макеровский,Макеровская,2,makerovsky,makerovskaya,0,0,0
2231,4417,Маклаковы,Маклаков,Маклакова,3,maklakov,maklakova,4537,4663,9200
2232,4418,Маков,Маков,Макова,2,makov,makova,3341,2765,6106
2233,4419,Маковские,Маковский,Маковская,3,makovsky,makovskaya,1318,1877,3195
2234,4420,Максимовы,Максимов,Максимова,1,maksimov,maksimova,81407,98072,179479
2235,4428,Максютины,Максютин,Максютина,1,maksjutin,maksjutina,0,0,0
2236,4430,Макушинский,Макушинский,Макушинская,2,makushinsky,makushinskaya,63,36,99
2237,4431,Малафеевы,Малафеев,Малафеева,3,malafeev,malafeeva,2890,2739,5629
2238,4432,Малаховы,Малахов,Малахова,2,malakhov,malakhova,25743,32800,58543
2239,4435,Малевинский,Малевинский,Малевинская,2,malevinsky,malevinskaya,100,147,247
2240,4436,Малевич,Малевич,Малевич,3,malevich,malevich,1813,1813,1813
2241,4437,Малевские-Малевич,Малевский-Малевич,Малевская-Малевич,3,malevskiy-malevich,malevskaya-malevich,0,5,5
2242,4439,Малевич-Малевский,Малевич-Малевский,Малевич-Малевская,3,malevich-malevsky,malevich-malevskaya,0,0,0
2243,4441,Малевшинский,Малевшинский,Малевшинская,2,malevshinsky,malevshinskaya,0,0,0
2244,4442,Малеевы,Малеев,Малеева,2,maleev,maleeva,4902,5601,10503
2245,4444,Малинины,Малинин,Малинина,2,malinin,malinina,12131,21713,33844
2246,4447,Малиновские,Малиновский,Малиновская,1,malinovsky,malinovskaya,8179,16429,24608
2247,4453,Малов,Малов,Малова,3,malov,malova,11948,15116,27064
2248,4454,Малышев,Малышев,Малышева,2,malyshev,malysheva,52746,67946,120692
2249,4456,Малышов,Малышов,Малышова,2,malyshov,malyshova,135,243,378
2250,4458,Мальдзиневичи,Мальдзиневич,Мальдзиневич,3,maldzinevich,maldzinevich,0,0,0
2251,4459,Малькевич,Малькевич,Малькевич,1,malkevich,malkevich,444,444,444
2252,4460,Мальцевы,Мальцев,Мальцева,1,maltsev,maltseva,62934,74408,137342
2253,4461,Мальцовы,Мальцов,Мальцова,6,maltsov,maltsova,100,101,201
2254,4462,Мальчевский,Мальчевский,Мальчевская,3,malchevsky,malchevskaya,222,325,547
2255,4463,Мамонов,Мамонов,Мамонова,3,mamonov,mamonova,8070,14381,22451
2256,4464,Мамонтовы,Мамонтов,Мамонтова,3,mamontov,mamontova,13819,13133,26952
2257,4466,Манашевы,Манашев,Манашева,2,manashev,manasheva,135,158,293
2258,4467,Макашевы,Макашев,Макашева,2,makashev,makasheva,339,492,831
2259,4468,Мандилени,Мандилени,Мандилени,3,mandileni,mandileni,0,0,0
2260,4469,Мансуровы,Мансуров,Мансурова,4,mansurov,mansurova,9827,8698,18525
2261,4471,Мансфельд,Мансфельд,Мансфельд,3,mansfeld,mansfeld,4,4,4
2262,4472,Манташов,Манташов,Манташова,3,mantashov,mantashova,60,25,85
2263,4473,Мануков,Мануков,Манукова,6,manukov,manukova,338,331,669
2264,4474,Манучаров,Манучаров,Манучарова,1,manucharov,manucharova,160,132,292
2265,4475,Манцев,Манцев,Манцева,3,mantsev,mantseva,149,147,296
2266,4476,Маньен,Маньен,Маньен,3,manen,manen,1,1,1
2267,4477,Маньковский,Маньковский,Маньковская,6,mankovsky,mankovskaya,510,731,1241
2268,4478,Марганский,Марганский,Марганская,3,margansky,marganskaya,1,1,1
2269,4479,Маргонский,Маргонский,Маргонская,3,margonsky,margonskaya,0,0,0
